"C35",,
"Temps","Force","Stroke"
"sec","N","mm"
"145.93","8339.951","12.16074"
"145.94","8340.013","12.16155"
"145.95","8340.063","12.16237"
"145.96","8340.061","12.16321"
"145.97","8339.996","12.16404"
"145.98","8339.907","12.16488"
"145.99","8339.831","12.16571"
"146","8339.822","12.16655"
"146.01","8339.882","12.1674"
"146.02","8339.968","12.16824"
"146.03","8340.044","12.16908"
"146.04","8340.095","12.1699"
"146.05","8340.14","12.17074"
"146.06","8340.185","12.17156"
"146.07","8340.226","12.17237"
"146.08","8340.244","12.17321"
"146.09","8340.231","12.17406"
"146.1","8340.165","12.17491"
"146.11","8340.079","12.17576"
"146.12","8340.034","12.17659"
"146.13","8340.069","12.17741"
"146.14","8340.146","12.17822"
"146.15","8340.189","12.17905"
"146.16","8340.181","12.1799"
"146.17","8340.108","12.18073"
"146.18","8340.027","12.18156"
"146.19","8339.986","12.1824"
"146.2","8340.003","12.18324"
"146.21","8340.044","12.18409"
"146.22","8340.079","12.18493"
"146.23","8340.113","12.18575"
"146.24","8340.175","12.18657"
"146.25","8340.251","12.18741"
"146.26","8340.295","12.18825"
"146.27","8340.295","12.18906"
"146.28","8340.271","12.1899"
"146.29","8340.231","12.19075"
"146.3","8340.181","12.1916"
"146.31","8340.12","12.19244"
"146.32","8340.085","12.19327"
"146.33","8340.108","12.1941"
"146.34","8340.175","12.19491"
"146.35","8340.231","12.19574"
"146.36","8340.244","12.19659"
"146.37","8340.219","12.19741"
"146.38","8340.175","12.19825"
"146.39","8340.146","12.19909"
"146.4","8340.14","12.19992"
"146.41","8340.171","12.20076"
"146.42","8340.206","12.20159"
"146.43","8340.244","12.20244"
"146.44","8340.292","12.20326"
"146.45","8340.337","12.20407"
"146.46","8340.343","12.2049"
"146.47","8340.295","12.2057"
"146.48","8340.216","12.20654"
"146.49","8340.13","12.20737"
"146.5","8340.027","12.20821"
"146.51","8339.937","12.20906"
"146.52","8339.882","12.2099"
"146.53","8339.898","12.21072"
"146.54","8339.978","12.21155"
"146.55","8340.095","12.21237"
"146.56","8340.171","12.21322"
"146.57","8340.175","12.21406"
"146.58","8340.113","12.2149"
"146.59","8340.072","12.21574"
"146.6","8340.108","12.21659"
"146.61","8340.219","12.21744"
"146.62","8340.327","12.21826"
"146.63","8340.388","12.21909"
"146.64","8340.433","12.21992"
"146.65","8340.467","12.22075"
"146.66","8340.474","12.22156"
"146.67","8340.441","12.22239"
"146.68","8340.381","12.22321"
"146.69","8340.295","12.22406"
"146.7","8340.185","12.2249"
"146.71","8340.063","12.22575"
"146.72","8339.968","12.22657"
"146.73","8339.927","12.2274"
"146.74","8339.948","12.22822"
"146.75","8340.003","12.22904"
"146.76","8340.037","12.22989"
"146.77","8340.013","12.23072"
"146.78","8339.951","12.23156"
"146.79","8339.917","12.2324"
"146.8","8339.933","12.23325"
"146.81","8339.993","12.23409"
"146.82","8340.085","12.23492"
"146.83","8340.199","12.23575"
"146.84","8340.32","12.23658"
"146.85","8340.413","12.23741"
"146.86","8340.429","12.23824"
"146.87","8340.381","12.23905"
"146.88","8340.327","12.23989"
"146.89","8340.257","12.24074"
"146.9","8340.148","12.24157"
"146.91","8340.027","12.24242"
"146.92","8339.951","12.24325"
"146.93","8339.958","12.24409"
"146.94","8340.022","12.24491"
"146.95","8340.085","12.24572"
"146.96","8340.099","12.24656"
"146.97","8340.069","12.2474"
"146.98","8340.019","12.24824"
"146.99","8339.975","12.24906"
"147","8339.948","12.24991"
"147.01","8339.975","12.25076"
"147.02","8340.034","12.2516"
"147.03","8340.099","12.25244"
"147.04","8340.146","12.25326"
"147.05","8340.181","12.25409"
"147.06","8340.206","12.25491"
"147.07","8340.216","12.25572"
"147.08","8340.185","12.25656"
"147.09","8340.108","12.25742"
"147.1","8339.993","12.25826"
"147.11","8339.889","12.2591"
"147.12","8339.847","12.25992"
"147.13","8339.892","12.26075"
"147.14","8339.975","12.26157"
"147.15","8340.027","12.26239"
"147.16","8340.027","12.26322"
"147.17","8339.986","12.26405"
"147.18","8339.917","12.26489"
"147.19","8339.856","12.26573"
"147.2","8339.813","12.26656"
"147.21","8339.786","12.26741"
"147.22","8339.777","12.26824"
"147.23","8339.803","12.26907"
"147.24","8339.872","12.2699"
"147.25","8339.948","12.27074"
"147.26","8339.986","12.27157"
"147.27","8339.986","12.27238"
"147.28","8339.978","12.27321"
"147.29","8339.948","12.27406"
"147.3","8339.892","12.2749"
"147.31","8339.806","12.27575"
"147.32","8339.729","12.27659"
"147.33","8339.71","12.27741"
"147.34","8339.745","12.27822"
"147.35","8339.806","12.27905"
"147.36","8339.856","12.2799"
"147.37","8339.863","12.28074"
"147.38","8339.796","12.28156"
"147.39","8339.72","12.2824"
"147.4","8339.694","12.28325"
"147.41","8339.736","12.28409"
"147.42","8339.796","12.28492"
"147.43","8339.847","12.28575"
"147.44","8339.889","12.28657"
"147.45","8339.907","12.28741"
"147.46","8339.898","12.28824"
"147.47","8339.863","12.28905"
"147.48","8339.803","12.28989"
"147.49","8339.717","12.29074"
"147.5","8339.608","12.29159"
"147.51","8339.503","12.29243"
"147.52","8339.456","12.29326"
"147.53","8339.507","12.29409"
"147.54","8339.618","12.29492"
"147.55","8339.717","12.29574"
"147.56","8339.755","12.29659"
"147.57","8339.736","12.29742"
"147.58","8339.675","12.29825"
"147.59","8339.615","12.2991"
"147.6","8339.599","12.29995"
"147.61","8339.634","12.30079"
"147.62","8339.691","12.30161"
"147.63","8339.751","12.30244"
"147.64","8339.824","12.30326"
"147.65","8339.892","12.30409"
"147.66","8339.889","12.3049"
"147.67","8339.815","12.30571"
"147.68","8339.691","12.30655"
"147.69","8339.529","12.30739"
"147.7","8339.341","12.30822"
"147.71","8339.173","12.30907"
"147.72","8339.084","12.3099"
"147.73","8339.093","12.31072"
"147.74","8339.173","12.31154"
"147.75","8339.255","12.31236"
"147.76","8339.284","12.31321"
"147.77","8339.259","12.31405"
"147.78","8339.205","12.31489"
"147.79","8339.17","12.31572"
"147.8","8339.188","12.31658"
"147.81","8339.25","12.31742"
"147.82","8339.332","12.31825"
"147.83","8339.427","12.31909"
"147.84","8339.541","12.31992"
"147.85","8339.66","12.32074"
"147.86","8339.745","12.32158"
"147.87","8339.771","12.32239"
"147.88","8339.72","12.32321"
"147.89","8339.615","12.32406"
"147.9","8339.481","12.3249"
"147.91","8339.357","12.32574"
"147.92","8339.259","12.32657"
"147.93","8339.23","12.3274"
"147.94","8339.255","12.32823"
"147.95","8339.284","12.32904"
"147.96","8339.284","12.32989"
"147.97","8339.25","12.33071"
"147.98","8339.17","12.33155"
"147.99","8339.088","12.33239"
"148","8339.059","12.33324"
"148.01","8339.084","12.33409"
"148.02","8339.138","12.33491"
"148.03","8339.224","12.33574"
"148.04","8339.357","12.33657"
"148.05","8339.472","12.33741"
"148.06","8339.52","12.33824"
"148.07","8339.481","12.33906"
"148.08","8339.421","12.33989"
"148.09","8339.376","12.34075"
"148.1","8339.332","12.34159"
"148.11","8339.274","12.34244"
"148.12","8339.246","12.34328"
"148.13","8339.281","12.3441"
"148.14","8339.367","12.34491"
"148.15","8339.453","12.34574"
"148.16","8339.472","12.34657"
"148.17","8339.417","12.34741"
"148.18","8339.332","12.34825"
"148.19","8339.271","12.34909"
"148.2","8339.236","12.34993"
"148.21","8339.224","12.35077"
"148.22","8339.236","12.35161"
"148.23","8339.274","12.35244"
"148.24","8339.345","12.35325"
"148.25","8339.421","12.35409"
"148.26","8339.462","12.35491"
"148.27","8339.443","12.35572"
"148.28","8339.36","12.35656"
"148.29","8339.24","12.35741"
"148.3","8339.119","12.35825"
"148.31","8339.014","12.35909"
"148.32","8338.967","12.35992"
"148.33","8338.998","12.36074"
"148.34","8339.052","12.36156"
"148.35","8339.088","12.36239"
"148.36","8339.078","12.36321"
"148.37","8339.023","12.36405"
"148.38","8338.94","12.36487"
"148.39","8338.878","12.36572"
"148.4","8338.843","12.36656"
"148.41","8338.854","12.36741"
"148.42","8338.912","12.36824"
"148.43","8339.014","12.36907"
"148.44","8339.138","12.3699"
"148.45","8339.246","12.37072"
"148.46","8339.297","12.37155"
"148.47","8339.281","12.37236"
"148.48","8339.224","12.3732"
"148.49","8339.164","12.37405"
"148.5","8339.074","12.37488"
"148.51","8338.957","12.37574"
"148.52","8338.881","12.37656"
"148.53","8338.906","12.37739"
"148.54","8338.982","12.37821"
"148.55","8339.059","12.37905"
"148.56","8339.103","12.37989"
"148.57","8339.109","12.38074"
"148.58","8339.068","12.38157"
"148.59","8339.05","12.38242"
"148.6","8339.103","12.38326"
"148.61","8339.205","12.38411"
"148.62","8339.297","12.38495"
"148.63","8339.367","12.38577"
"148.64","8339.421","12.3866"
"148.65","8339.462","12.38742"
"148.66","8339.488","12.38825"
"148.67","8339.469","12.38905"
"148.68","8339.383","12.3899"
"148.69","8339.24","12.39075"
"148.7","8339.078","12.39159"
"148.71","8338.928","12.39242"
"148.72","8338.846","12.39326"
"148.73","8338.854","12.39409"
"148.74","8338.916","12.39491"
"148.75","8338.988","12.39574"
"148.76","8339.05","12.39657"
"148.77","8339.068","12.39741"
"148.78","8339.043","12.39824"
"148.79","8338.998","12.39907"
"148.8","8338.967","12.39992"
"148.81","8338.982","12.40076"
"148.82","8339.043","12.4016"
"148.83","8339.135","12.40242"
"148.84","8339.214","12.40326"
"148.85","8339.271","12.40409"
"148.86","8339.271","12.4049"
"148.87","8339.198","12.4057"
"148.88","8339.088","12.40654"
"148.89","8338.964","12.40739"
"148.9","8338.836","12.40823"
"148.91","8338.719","12.40906"
"148.92","8338.64","12.4099"
"148.93","8338.62","12.41072"
"148.94","8338.645","12.41154"
"148.95","8338.684","12.41236"
"148.96","8338.709","12.4132"
"148.97","8338.699","12.41404"
"148.98","8338.681","12.41488"
"148.99","8338.684","12.41571"
"149","8338.725","12.41655"
"149.01","8338.782","12.4174"
"149.02","8338.843","12.41824"
"149.03","8338.928","12.41908"
"149.04","8339.043","12.41991"
"149.05","8339.154","12.42074"
"149.06","8339.212","12.42157"
"149.07","8339.212","12.42239"
"149.08","8339.186","12.42321"
"149.09","8339.138","12.42408"
"149.1","8339.068","12.42492"
"149.11","8338.976","12.42576"
"149.12","8338.928","12.42659"
"149.13","8338.938","12.42741"
"149.14","8338.988","12.42822"
"149.15","8339.023","12.42905"
"149.16","8339.008","12.42989"
"149.17","8338.931","12.43073"
"149.18","8338.843","12.43155"
"149.19","8338.785","12.43239"
"149.2","8338.782","12.43324"
"149.21","8338.811","12.43407"
"149.22","8338.852","12.43491"
"149.23","8338.912","12.43575"
"149.24","8339.008","12.43657"
"149.25","8339.093","12.4374"
"149.26","8339.129","12.43824"
"149.27","8339.1","12.43905"
"149.28","8339.043","12.43989"
"149.29","8338.982","12.44074"
"149.3","8338.912","12.44159"
"149.31","8338.836","12.44244"
"149.32","8338.785","12.44326"
"149.33","8338.826","12.44409"
"149.34","8338.954","12.44491"
"149.35","8339.093","12.44574"
"149.36","8339.164","12.44657"
"149.37","8339.145","12.44741"
"149.38","8339.064","12.44825"
"149.39","8338.973","12.44907"
"149.4","8338.916","12.44992"
"149.41","8338.931","12.45076"
"149.42","8339.002","12.45161"
"149.43","8339.068","12.45244"
"149.44","8339.088","12.45325"
"149.45","8339.1","12.45407"
"149.46","8339.109","12.4549"
"149.47","8339.084","12.45571"
"149.48","8338.998","12.45655"
"149.49","8338.868","12.45739"
"149.5","8338.74","12.45822"
"149.51","8338.63","12.45907"
"149.52","8338.568","12.4599"
"149.53","8338.585","12.46074"
"149.54","8338.64","12.46155"
"149.55","8338.696","12.46237"
"149.56","8338.734","12.46322"
"149.57","8338.757","12.46406"
"149.58","8338.766","12.46489"
"149.59","8338.782","12.46574"
"149.6","8338.811","12.46657"
"149.61","8338.854","12.46742"
"149.62","8338.906","12.46825"
"149.63","8338.947","12.46907"
"149.64","8338.998","12.46991"
"149.65","8339.052","12.47074"
"149.66","8339.093","12.47156"
"149.67","8339.088","12.47237"
"149.68","8339.043","12.4732"
"149.69","8338.94","12.47405"
"149.7","8338.802","12.4749"
"149.71","8338.654","12.47574"
"149.72","8338.56","12.47657"
"149.73","8338.563","12.47739"
"149.74","8338.658","12.47821"
"149.75","8338.782","12.47904"
"149.76","8338.846","12.47989"
"149.77","8338.836","12.48074"
"149.78","8338.782","12.48156"
"149.79","8338.757","12.4824"
"149.8","8338.792","12.48325"
"149.81","8338.878","12.4841"
"149.82","8338.973","12.48494"
"149.83","8339.074","12.48576"
"149.84","8339.173","12.4866"
"149.85","8339.25","12.48742"
"149.86","8339.274","12.48825"
"149.87","8339.246","12.48906"
"149.88","8339.154","12.4899"
"149.89","8339.033","12.49075"
"149.9","8338.89","12.49159"
"149.91","8338.775","12.49242"
"149.92","8338.725","12.49327"
"149.93","8338.769","12.4941"
"149.94","8338.878","12.49491"
"149.95","8338.967","12.49572"
"149.96","8339.008","12.49656"
"149.97","8338.973","12.4974"
"149.98","8338.881","12.49824"
"149.99","8338.785","12.49907"
"150","8338.734","12.49991"
"150.01","8338.734","12.50076"
"150.02","8338.769","12.5016"
"150.03","8338.826","12.50242"
"150.04","8338.906","12.50326"
"150.05","8338.998","12.50409"
"150.06","8339.052","12.50491"
"150.07","8339.052","12.50571"
"150.08","8338.998","12.50655"
"150.09","8338.896","12.5074"
"150.1","8338.769","12.50825"
"150.11","8338.64","12.50909"
"150.12","8338.554","12.50992"
"150.13","8338.534","12.51074"
"150.14","8338.572","12.51155"
"150.15","8338.63","12.51237"
"150.16","8338.664","12.51321"
"150.17","8338.664","12.51406"
"150.18","8338.633","12.51489"
"150.19","8338.598","12.51573"
"150.2","8338.578","12.51656"
"150.21","8338.578","12.51741"
"150.22","8338.613","12.51824"
"150.23","8338.684","12.51907"
"150.24","8338.766","12.5199"
"150.25","8338.836","12.52074"
"150.26","8338.888","12.52157"
"150.27","8338.902","12.52239"
"150.28","8338.861","12.52321"
"150.29","8338.769","12.52407"
"150.3","8338.645","12.52491"
"150.31","8338.512","12.52575"
"150.32","8338.433","12.52659"
"150.33","8338.461","12.5274"
"150.34","8338.568","12.52824"
"150.35","8338.674","12.52905"
"150.36","8338.716","12.5299"
"150.37","8338.674","12.53072"
"150.38","8338.598","12.53156"
"150.39","8338.544","12.5324"
"150.4","8338.537","12.53324"
"150.41","8338.572","12.53409"
"150.42","8338.623","12.53492"
"150.43","8338.689","12.53575"
"150.44","8338.75","12.53657"
"150.45","8338.775","12.5374"
"150.46","8338.76","12.53822"
"150.47","8338.709","12.53904"
"150.48","8338.645","12.53988"
"150.49","8338.56","12.54072"
"150.5","8338.441","12.54156"
"150.51","8338.32","12.54241"
"150.52","8338.254","12.54325"
"150.53","8338.286","12.54409"
"150.54","8338.388","12.54491"
"150.55","8338.492","12.54574"
"150.56","8338.56","12.54657"
"150.57","8338.568","12.54742"
"150.58","8338.56","12.54825"
"150.59","8338.578","12.5491"
"150.6","8338.62","12.54995"
"150.61","8338.654","12.55079"
"150.62","8338.671","12.55162"
"150.63","8338.689","12.55245"
"150.64","8338.716","12.55328"
"150.65","8338.74","12.55409"
"150.66","8338.75","12.55491"
"150.67","8338.716","12.55573"
"150.68","8338.623","12.55655"
"150.69","8338.486","12.55741"
"150.7","8338.315","12.55824"
"150.71","8338.134","12.55909"
"150.72","8338.02","12.55991"
"150.73","8338.013","12.56074"
"150.74","8338.089","12.56155"
"150.75","8338.165","12.56238"
"150.76","8338.194","12.56322"
"150.77","8338.185","12.56406"
"150.78","8338.144","12.56489"
"150.79","8338.117","12.56572"
"150.8","8338.14","12.56658"
"150.81","8338.2","12.56741"
"150.82","8338.264","12.56825"
"150.83","8338.306","12.56907"
"150.84","8338.34","12.56991"
"150.85","8338.4","12.57074"
"150.86","8338.461","12.57156"
"150.87","8338.486","12.57237"
"150.88","8338.468","12.57321"
"150.89","8338.397","12.57405"
"150.9","8338.289","12.5749"
"150.91","8338.165","12.57574"
"150.92","8338.063","12.57657"
"150.93","8338.032","12.5774"
"150.94","8338.073","12.57821"
"150.95","8338.153","12.57904"
"150.96","8338.21","12.57989"
"150.97","8338.175","12.58072"
"150.98","8338.082","12.58155"
"150.99","8338.038","12.58239"
"151","8338.073","12.58324"
"151.01","8338.14","12.58409"
"151.02","8338.191","12.58492"
"151.03","8338.235","12.58576"
"151.04","8338.312","12.58659"
"151.05","8338.4","12.58742"
"151.06","8338.482","12.58825"
"151.07","8338.509","12.58908"
"151.08","8338.492","12.58991"
"151.09","8338.448","12.59077"
"151.1","8338.365","12.59162"
"151.11","8338.286","12.59246"
"151.12","8338.244","12.59329"
"151.13","8338.279","12.59411"
"151.14","8338.347","12.59492"
"151.15","8338.4","12.59574"
"151.16","8338.416","12.59657"
"151.17","8338.362","12.59742"
"151.18","8338.251","12.59825"
"151.19","8338.144","12.59907"
"151.2","8338.082","12.59993"
"151.21","8338.067","12.60076"
"151.22","8338.063","12.60159"
"151.23","8338.073","12.60241"
"151.24","8338.108","12.60324"
"151.25","8338.153","12.60407"
"151.26","8338.149","12.6049"
"151.27","8338.099","12.60571"
"151.28","8338.022","12.60655"
"151.29","8337.943","12.60739"
"151.3","8337.834","12.60822"
"151.31","8337.736","12.60907"
"151.32","8337.688","12.60991"
"151.33","8337.739","12.61072"
"151.34","8337.848","12.61155"
"151.35","8337.934","12.61237"
"151.36","8337.946","12.61322"
"151.37","8337.892","12.61405"
"151.38","8337.81","12.61489"
"151.39","8337.748","12.61572"
