S/No;C_1_Temps[s];C_1_Force[kN];C_1_Déform1[mm];C_1_Déplacement[mm];
329;32.9000140800003;16.8813743591309;0.165700003504753;2.15094041824341;
330;33.0000384;16.871057510376;0.165700003504753;2.15102195739746;
331;33.1000627200001;16.8593597412109;0.165700003504753;2.15111947059631;
332;33.2000870400002;16.8473949432373;0.165700003504753;2.15113568305969;
333;33.3001113600003;16.8312568664551;0.165700003504753;2.15113568305969;
334;33.4000128000002;16.8205966949463;0.165700003504753;2.15113568305969;
335;33.5000371200003;16.8107051849365;0.165700003504753;2.15110325813293;
336;33.60006144;16.800443649292;0.165800005197525;2.15092420578003;
337;33.7000857600001;16.7835063934326;0.165800005197525;2.15056610107422;
338;33.8001100800002;16.7676868438721;0.165800005197525;2.15027332305908;
339;33.9000115200001;16.7533836364746;0.165900006890297;2.14988255500793;
340;34.0000358400002;16.7359428405762;0.165999993681908;2.14950823783875;
341;34.1000601600003;16.7147254943848;0.165999993681908;2.1491014957428;
342;34.20008448;16.6874752044678;0.165900006890297;2.14845061302185;
343;34.3001088000001;16.6352844238281;0.165900006890297;2.14721369743347;
344;34.40001024;16.5858058929443;0.165900006890297;2.1460907459259;
345;34.5000345600001;16.5697460174561;0.165900006890297;2.1456024646759;
346;34.6000588800002;16.5471210479736;0.165999993681908;2.14514684677124;
347;34.7000832000003;16.5271549224854;0.165900006890297;2.14465856552124;
348;34.80010752;16.4991054534912;0.165900006890297;2.14395880699158;
349;34.9000089599999;16.4395771026611;0.165900006890297;2.14246153831482;
350;35.00003328;16.3987121582031;0.165700003504753;2.14143633842468;
351;35.1000576000001;16.3765125274658;0.165600001811981;2.14086651802063;
352;35.2000819200002;16.3518657684326;0.165600001811981;2.14031338691711;
353;35.3001062400003;16.3261547088623;0.165500000119209;2.13958096504211;
354;35.4000076800003;16.2506484985352;0.165500000119209;2.13770937919617;
355;35.5000319999999;16.2208709716797;0.165399998426437;2.13684678077698;
356;35.60005632;16.1971282958984;0.165399998426437;2.1362771987915;
357;35.7000806400001;16.1699829101563;0.165399998426437;2.13557744026184;
358;35.8001049600002;16.1268844604492;0.165299996733665;2.13447070121765;
359;35.9000064000002;16.0571746826172;0.165000006556511;2.13264799118042;
360;36.0000307200003;16.0336971282959;0.164900004863739;2.13193202018738;
361;36.1000550399999;16.0080680847168;0.164800003170967;2.13124847412109;
