"CuivreC1",,,,"CuivreC1+N",,,,"AcierC70",,,
"Temps","Force","Stroke","Ext.1","Temps","Force","Stroke","Ext.1","Temps","Force","Stroke","Ext.1"
"sec","N","mm","mm","sec","N","mm","mm","sec","N","mm","mm"
,,,,"190.85","3681.065","15.90406","8.119075",,,,
,,,,"190.86","3681.119","15.9049","8.121045",,,,
,,,,"190.87","3681.202","15.90572","8.12308",,,,
,,,,"190.88","3681.297","15.90655","8.123843",,,,
,,,,"190.89","3681.399","15.90737","8.124669",,,,
,,,,"190.9","3681.469","15.90823","8.124669",,,,
,,,,"190.91","3681.52","15.90906","8.125432",,,,
,,,,"190.92","3681.583","15.9099","8.125432",,,,
,,,,"190.93","3681.682","15.91074","8.125432",,,,
,,,,"190.94","3681.777","15.91157","8.125432",,,,
,,,,"190.95","3681.854","15.91241","8.125877",,,,
,,,,"190.96","3681.917","15.91324","8.125432",,,,
,,,,"190.97","3682","15.91406","8.125877",,,,
,,,,"190.98","3682.079","15.9149","8.126259",,,,
,,,,"190.99","3682.136","15.91572","8.126259",,,,
,,,,"191","3682.162","15.91654","8.127022",,,,
,,,,"191.01","3682.162","15.91736","8.128612",,,,
,,,,"191.02","3682.162","15.91819","8.129819",,,,
,,,,"191.03","3682.172","15.91904","8.131027",,,,
,,,,"191.04","3682.2","15.91989","8.129819",,,,
,,,,"191.05","3682.257","15.92072","8.1302",,,,
,,,,"191.06","3682.327","15.92156","8.131027",,,,
,,,,"191.07","3682.432","15.92239","8.132236",,,,
,,,,"191.08","3682.569","15.92321","8.132998",,,,
,,,,"191.09","3682.68","15.92405","8.133824",,,,
,,,,"191.1","3682.747","15.92489","8.135414",,,,
,,,,"191.11","3682.766","15.92572","8.136622",,,,
,,,,"191.12","3682.798","15.92656","8.137004",,,,
,,,,"191.13","3682.861","15.9274","8.137004",,,,
,,,,"191.14","3682.973","15.92824","8.137004",,,,
,,,,"191.15","3683.109","15.92909","8.137385",,,,
,,,,"191.16","3683.227","15.92992","8.137385",,,,
,,,,"191.17","3683.322","15.93074","8.137385",,,,
,,,,"191.18","3683.402","15.93157","8.137385",,,,
,,,,"191.19","3683.453","15.93239","8.138974",,,,
,,,,"191.2","3683.465","15.93321","8.140182",,,,
,,,,"191.21","3683.449","15.93404","8.140564",,,,
,,,,"191.22","3683.449","15.93487","8.140564",,,,
,,,,"191.23","3683.475","15.93574","8.140564",,,,
,,,,"191.24","3683.5","15.93657","8.140564",,,,
,,,,"191.25","3683.535","15.93741","8.141009",,,,
,,,,"191.26","3683.615","15.93825","8.141772",,,,
,,,,"191.27","3683.726","15.93907","8.141772",,,,
,,,,"191.28","3683.844","15.9399","8.14298",,,,
,,,,"191.29","3683.929","15.94071","8.14298",,,,
,,,,"191.3","3683.958","15.94156","8.143743",,,,
,,,,"191.31","3683.933","15.94239","8.143743",,,,
,,,,"191.32","3683.904","15.94322","8.144951",,,,
,,,,"191.33","3683.914","15.94407","8.145778",,,,
,,,,"191.34","3684.006","15.94491","8.146541",,,,
,,,,"191.35","3684.13","15.94575","8.146541",,,,
,,,,"191.36","3684.263","15.94657","8.146159",,,,
,,,,"191.37","3684.394","15.9474","8.146985",,,,
,,,,"191.38","3684.514","15.94823","8.147748",,,,
,,,,"191.39","3684.584","15.94905","8.149719",,,,
,,,,"191.4","3684.594","15.94987","8.150546",,,,
,,,,"191.41","3684.594","15.9507","8.150928",,,,
,,,,"191.42","3684.626","15.95154","8.150928",,,,
,,,,"191.43","3684.657","15.95239","8.151753",,,,
,,,,"191.44","3684.667","15.95324","8.151753",,,,
,,,,"191.45","3684.677","15.95406","8.152516",,,,
,,,,"191.46","3684.73","15.9549","8.153343",,,,
,,,,"191.47","3684.839","15.95571","8.153725",,,,
,,,,"191.48","3684.969","15.95654","8.153725",,,,
,,,,"191.49","3685.071","15.95737","8.154106",,,,
,,,,"191.5","3685.096","15.95821","8.155696",,,,
,,,,"191.51","3685.08","15.95905","8.157285",,,,
,,,,"191.52","3685.09","15.95987","8.158112",,,,
,,,,"191.53","3685.16","15.96071","8.158112",,,,
,,,,"191.54","3685.284","15.96156","8.158493",,,,
,,,,"191.55","3685.389","15.9624","8.158493",,,,
,,,,"191.56","3685.474","15.96322","8.158875",,,,
,,,,"191.57","3685.544","15.96405","8.15932",,,,
,,,,"191.58","3685.605","15.96487","8.159701",,,,
,,,,"191.59","3685.656","15.96571","8.159701",,,,
,,,,"191.6","3685.678","15.96654","8.159701",,,,
,,,,"191.61","3685.678","15.96736","8.160083",,,,
,,,,"191.62","3685.681","15.9682","8.161672",,,,
,,,,"191.63","3685.725","15.96905","8.16129",,,,
,,,,"191.64","3685.799","15.9699","8.162053",,,,
,,,,"191.65","3685.868","15.97075","8.16288",,,,
,,,,"191.66","3685.945","15.97157","8.164088",,,,
,,,,"191.67","3686.034","15.9724","8.164851",,,,
,,,,"191.68","3686.142","15.97322","8.166059",,,,
,,,,"191.69","3686.231","15.97405","8.166885",,,,
,,,,"191.7","3686.288","15.97489","8.167267",,,,
,,,,"191.71","3686.307","15.97571","8.167648",,,,
,,,,"191.72","3686.317","15.97655","8.16644",,,,
,,,,"191.73","3686.352","15.97739","8.16644",,,,
,,,,"191.74","3686.428","15.97824","8.168475",,,,
,,,,"191.75","3686.536","15.97907","8.170064",,,,
,,,,"191.76","3686.641","15.97989","8.170445",,,,
,,,,"191.77","3686.736","15.98071","8.16962",,,,
,,,,"191.78","3686.832","15.98155","8.16962",,,,
,,,,"191.79","3686.905","15.98237","8.170064",,,,
,,,,"191.8","3686.934","15.98319","8.170827",,,,
,,,,"191.81","3686.917","15.98401","8.172417",,,,
,,,,"191.82","3686.905","15.98486","8.173244",,,,
,,,,"191.83","3686.917","15.98571","8.173244",,,,
,,,,"191.84","3686.965","15.98656","8.173625",,,,
,,,,"191.85","3687.029","15.9874","8.174006",,,,
,,,,"191.86","3687.121","15.98824","8.174832",,,,
,,,,"191.87","3687.242","15.98906","8.175595",,,,
,,,,"191.88","3687.36","15.98989","8.176041",,,,
,,,,"191.89","3687.455","15.99072","8.176422",,,,
,,,,"191.9","3687.515","15.99157","8.177185",,,,
,,,,"191.91","3687.556","15.99241","8.17763",,,,
,,,,"191.92","3687.607","15.99325","8.17763",,,,
,,,,"191.93","3687.677","15.99409","8.17763",,,,
,,,,"191.94","3687.757","15.99492","8.17763",,,,
,,,,"191.95","3687.827","15.99576","8.17763",,,,
,,,,"191.96","3687.903","15.9966","8.178393",,,,
,,,,"191.97","3687.979","15.99741","8.178012",,,,
,,,,"191.98","3688.049","15.99824","8.178012",,,,
,,,,"191.99","3688.081","15.99906","8.178838",,,,
,,,,"192","3688.1","15.99988","8.18119",,,,
,,,,"192.01","3688.123","16.0007","8.183606",,,,
,,,,"192.02","3688.151","16.00154","8.184751",,,,
,,,,"192.03","3688.183","16.00239","8.184751",,,,
,,,,"192.04","3688.208","16.00323","8.183988",,,,
,,,,"192.05","3688.243","16.00406","8.183606",,,,
,,,,"192.06","3688.319","16.00489","8.183988",,,,
,,,,"192.07","3688.431","16.00572","8.186404",,,,
,,,,"192.08","3688.545","16.00655","8.187167",,,,
,,,,"192.09","3688.641","16.00737","8.187167",,,,
,,,,"192.1","3688.714","16.00821","8.187549",,,,
,,,,"192.11","3688.749","16.00905","8.187993",,,,
,,,,"192.12","3688.761","16.00989","8.187993",,,,
,,,,"192.13","3688.8","16.01073","8.187993",,,,
,,,,"192.14","3688.869","16.01156","8.187993",,,,
,,,,"192.15","3688.949","16.01241","8.187993",,,,
,,,,"192.16","3689.025","16.01324","8.188756",,,,
,,,,"192.17","3689.102","16.01406","8.188756",,,,
,,,,"192.18","3689.181","16.0149","8.189137",,,,
,,,,"192.19","3689.254","16.01572","8.189583",,,,
,,,,"192.2","3689.283","16.01654","8.190346",,,,
,,,,"192.21","3689.299","16.01735","8.191173",,,,
,,,,"192.22","3689.308","16.0182","8.191173",,,,
,,,,"192.23","3689.327","16.01905","8.191554",,,,
,,,,"192.24","3689.359","16.0199","8.191936",,,,
,,,,"192.25","3689.394","16.02074","8.192317",,,,
,,,,"192.26","3689.464","16.02156","8.192761",,,,
,,,,"192.27","3689.588","16.02239","8.192761",,,,
,,,,"192.28","3689.702","16.0232","8.192761",,,,
,,,,"192.29","3689.769","16.02404","8.193524",,,,
,,,,"192.3","3689.788","16.02487","8.194733",,,,
,,,,"192.31","3689.814","16.02571","8.195114",,,,
,,,,"192.32","3689.858","16.02656","8.196704",,,,
,,,,"192.33","3689.925","16.0274","8.197911",,,,
,,,,"192.34","3690.001","16.02824","8.19912",,,,
,,,,"192.35","3690.087","16.02907","8.199501",,,,
,,,,"192.36","3690.163","16.02991","8.199501",,,,
,,,,"192.37","3690.24","16.03074","8.19753",,,,
,,,,"192.38","3690.329","16.03156","8.196704",,,,
,,,,"192.39","3690.43","16.0324","8.19753",,,,
,,,,"192.4","3690.497","16.03322","8.19912",,,,
,,,,"192.41","3690.516","16.03404","8.201091",,,,
,,,,"192.42","3690.516","16.0349","8.202298",,,,
,,,,"192.43","3690.532","16.03575","8.203506",,,,
,,,,"192.44","3690.551","16.0366","8.205096",,,,
,,,,"192.45","3690.586","16.03742","8.206304",,,,
,,,,"192.46","3690.688","16.03826","8.207067",,,,
,,,,"192.47","3690.818","16.03909","8.207448",,,,
,,,,"192.48","3690.929","16.03991","8.207448",,,,
,,,,"192.49","3690.987","16.04072","8.207893",,,,
,,,,"192.5","3691.006","16.04156","8.208656",,,,
,,,,"192.51","3691.006","16.0424","8.208656",,,,
,,,,"192.52","3691.022","16.04324","8.208656",,,,
,,,,"192.53","3691.066","16.04406","8.208656",,,,
,,,,"192.54","3691.142","16.04491","8.209483",,,,
,,,,"192.55","3691.228","16.04575","8.209865",,,,
,,,,"192.56","3691.323","16.04656","8.211453",,,,
,,,,"192.57","3691.409","16.0474","8.211453",,,,
,,,,"192.58","3691.486","16.04823","8.211072",,,,
,,,,"192.59","3691.546","16.04905","8.211835",,,,
,,,,"192.6","3691.581","16.04988","8.213425",,,,
,,,,"192.61","3691.597","16.05069","8.21387",,,,
,,,,"192.62","3691.606","16.05151","8.21387",,,,
,,,,"192.63","3691.613","16.05237","8.213043",,,,
,,,,"192.64","3691.597","16.05322","8.213425",,,,
,,,,"192.65","3691.613","16.05406","8.21584",,,,
,,,,"192.66","3691.692","16.0549","8.217812",,,,
,,,,"192.67","3691.848","16.05573","8.218638",,,,
,,,,"192.68","3692.02","16.05654","8.21902",,,,
,,,,"192.69","3692.153","16.05737","8.21902",,,,
,,,,"192.7","3692.204","16.05821","8.21902",,,,
,,,,"192.71","3692.204","16.05905","8.219846",,,,
,,,,"192.72","3692.198","16.05988","8.219846",,,,
,,,,"192.73","3692.229","16.06072","8.220227",,,,
,,,,"192.74","3692.319","16.06156","8.220609",,,,
,,,,"192.75","3692.436","16.0624","8.221817",,,,
,,,,"192.76","3692.557","16.06322","8.221436",,,,
,,,,"192.77","3692.672","16.06405","8.221817",,,,
,,,,"192.78","3692.773","16.06487","8.221817",,,,
,,,,"192.79","3692.84","16.06571","8.223025",,,,
,,,,"192.8","3692.875","16.06654","8.223788",,,,
,,,,"192.81","3692.9","16.06736","8.22417",,,,
,,,,"192.82","3692.919","16.0682","8.223788",,,,
,,,,"192.83","3692.942","16.06905","8.223788",,,,
,,,,"192.84","3692.945","16.06989","8.22417",,,,
,,,,"192.85","3692.954","16.07072","8.22417",,,,
,,,,"192.86","3693.005","16.07156","8.224996",,,,
,,,,"192.87","3693.107","16.07239","8.225822",,,,
,,,,"192.88","3693.228","16.07321","8.226585",,,,
,,,,"192.89","3693.323","16.07405","8.226967",,,,
,,,,"192.9","3693.374","16.0749","8.227412",,,,
,,,,"192.91","3693.396","16.07574","8.228175",,,,
,,,,"192.92","3693.431","16.07657","8.227794",,,,
,,,,"192.93","3693.507","16.07741","8.227794",,,,
,,,,"192.94","3693.612","16.07825","8.227794",,,,
,,,,"192.95","3693.73","16.07909","8.229764",,,,
,,,,"192.96","3693.841","16.07991","8.230972",,,,
,,,,"192.97","3693.93","16.08074","8.231354",,,,
,,,,"192.98","3693.991","16.08158","8.231735",,,,
,,,,"192.99","3694.016","16.0824","8.231735",,,,
,,,,"193","3694.022","16.08321","8.231735",,,,
,,,,"193.01","3694.026","16.08402","8.231735",,,,
,,,,"193.02","3694.048","16.08488","8.232944",,,,
,,,,"193.03","3694.067","16.08571","8.233769",,,,
,,,,"193.04","3694.093","16.08656","8.234151",,,,
,,,,"193.05","3694.137","16.08741","8.232944",,,,
,,,,"193.06","3694.229","16.08825","8.233388",,,,
,,,,"193.07","3694.341","16.08908","8.234532",,,,
,,,,"193.08","3694.455","16.08989","8.236949",,,,
,,,,"193.09","3694.547","16.09072","8.238538",,,,
,,,,"193.1","3694.601","16.09156","8.238156",,,,
,,,,"193.11","3694.601","16.0924","8.238538",,,,
,,,,"193.12","3694.582","16.09324","8.240128",,,,
,,,,"193.13","3694.614","16.09407","8.241336",,,,
,,,,"193.14","3694.725","16.09492","8.241717",,,,
,,,,"193.15","3694.865","16.09577","8.240509",,,,
,,,,"193.16","3694.973","16.0966","8.240509",,,,
,,,,"193.17","3695.052","16.09743","8.242925",,,,
,,,,"193.18","3695.129","16.09824","8.243688",,,,
,,,,"193.19","3695.192","16.09906","8.244133",,,,
,,,,"193.2","3695.23","16.09987","8.243688",,,,
,,,,"193.21","3695.23","16.1007","8.243688",,,,
,,,,"193.22","3695.192","16.10154","8.243306",,,,
,,,,"193.23","3695.148","16.1024","8.244133",,,,
,,,,"193.24","3695.132","16.10324","8.244896",,,,
,,,,"193.25","3695.173","16.10406","8.245277",,,,
,,,,"193.26","3695.275","16.1049","8.246867",,,,
,,,,"193.27","3695.412","16.10571","8.247312",,,,
,,,,"193.28","3695.536","16.10655","8.247312",,,,
,,,,"193.29","3695.628","16.10736","8.247312",,,,
,,,,"193.3","3695.695","16.10821","8.248901",,,,
,,,,"193.31","3695.733","16.10905","8.250491",,,,
,,,,"193.32","3695.758","16.10989","8.251254",,,,
,,,,"193.33","3695.806","16.11073","8.251254",,,,
,,,,"193.34","3695.892","16.11156","8.251254",,,,
,,,,"193.35","3695.987","16.1124","8.25208",,,,
,,,,"193.36","3696.073","16.11322","8.252461",,,,
,,,,"193.37","3696.152","16.11406","8.25208",,,,
,,,,"193.38","3696.254","16.1149","8.252461",,,,
,,,,"193.39","3696.349","16.11572","8.252461",,,,
,,,,"193.4","3696.4","16.11655","8.25367",,,,
,,,,"193.41","3696.426","16.11737","8.254878",,,,
,,,,"193.42","3696.451","16.11821","8.257675",,,,
,,,,"193.43","3696.483","16.11906","8.258438",,,,
,,,,"193.44","3696.528","16.11991","8.260028",,,,
,,,,"193.45","3696.582","16.12075","8.260028",,,,
,,,,"193.46","3696.667","16.12157","8.258057",,,,
,,,,"193.47","3696.775","16.1224","8.257675",,,,
,,,,"193.48","3696.88","16.12321","8.260409",,,,
,,,,"193.49","3696.941","16.12405","8.261617",,,,
,,,,"193.5","3696.947","16.12489","8.261998",,,,
,,,,"193.51","3696.925","16.12572","8.262444",,,,
,,,,"193.52","3696.915","16.12656","8.262444",,,,
,,,,"193.53","3696.957","16.1274","8.262444",,,,
,,,,"193.54","3697.052","16.12824","8.262444",,,,
,,,,"193.55","3697.163","16.12907","8.262444",,,,
,,,,"193.56","3697.271","16.12991","8.262444",,,,
,,,,"193.57","3697.36","16.13074","8.262444",,,,
,,,,"193.58","3697.453","16.13156","8.262825",,,,
,,,,"193.59","3697.548","16.13239","8.262825",,,,
,,,,"193.6","3697.618","16.13321","8.263206",,,,
,,,,"193.61","3697.65","16.13404","8.263588",,,,
,,,,"193.62","3697.653","16.13489","8.264415",,,,
,,,,"193.63","3697.659","16.13574","8.265622",,,,
,,,,"193.64","3697.675","16.13659","8.266385",,,,
,,,,"193.65","3697.719","16.13742","8.26683",,,,
,,,,"193.66","3697.799","16.13826","8.267212",,,,
,,,,"193.67","3697.923","16.13909","8.267212",,,,
,,,,"193.68","3698.044","16.13991","8.266385",,,,
,,,,"193.69","3698.139","16.14072","8.265622",,,,
,,,,"193.7","3698.184","16.14157","8.264796",,,,
,,,,"193.71","3698.19","16.1424","8.266385",,,,
,,,,"193.72","3698.206","16.14324","8.267212",,,,
,,,,"193.73","3698.244","16.14408","8.269565",,,,
,,,,"193.74","3698.311","16.14491","8.270391",,,,
,,,,"193.75","3698.397","16.14575","8.270391",,,,
,,,,"193.76","3698.499","16.14656","8.269565",,,,
,,,,"193.77","3698.594","16.14739","8.270391",,,,
,,,,"193.78","3698.654","16.14821","8.27198",,,,
,,,,"193.79","3698.673","16.14904","8.27357",,,,
,,,,"193.8","3698.68","16.14986","8.274396",,,,
,,,,"193.81","3698.695","16.15067","8.27554",,,,
,,,,"193.82","3698.708","16.15151","8.275159",,,,
,,,,"193.83","3698.73","16.15236","8.275159",,,,
,,,,"193.84","3698.756","16.15321","8.275159",,,,
,,,,"193.85","3698.81","16.15405","8.274396",,,,
,,,,"193.86","3698.902","16.15487","8.275159",,,,
,,,,"193.87","3699.023","16.1557","8.275159",,,,
,,,,"193.88","3699.15","16.15652","8.276367",,,,
,,,,"193.89","3699.261","16.15738","8.27713",,,,
,,,,"193.9","3699.334","16.15821","8.27713",,,,
,,,,"193.91","3699.376","16.15905","8.277957",,,,
,,,,"193.92","3699.401","16.1599","8.277957",,,,
,,,,"193.93","3699.436","16.16074","8.27872",,,,
,,,,"193.94","3699.503","16.16158","8.279546",,,,
,,,,"193.95","3699.589","16.16242","8.279546",,,,
,,,,"193.96","3699.703","16.16324","8.279546",,,,
,,,,"193.97","3699.837","16.16406","8.279927",,,,
,,,,"193.98","3699.942","16.1649","8.279927",,,,
,,,,"193.99","3699.983","16.16572","8.280754",,,,
,,,,"194","3699.964","16.16654","8.281136",,,,
,,,,"194.01","3699.932","16.16736","8.281517",,,,
,,,,"194.02","3699.906","16.1682","8.281517",,,,
,,,,"194.03","3699.9","16.16905","8.281962",,,,
,,,,"194.04","3699.913","16.16989","8.282344",,,,
,,,,"194.05","3699.958","16.17072","8.283551",,,,
,,,,"194.06","3700.043","16.17156","8.283551",,,,
,,,,"194.07","3700.174","16.17239","8.285522",,,,
,,,,"194.08","3700.317","16.17321","8.286731",,,,
,,,,"194.09","3700.422","16.17404","8.287112",,,,
,,,,"194.1","3700.479","16.17488","8.287494",,,,
,,,,"194.11","3700.492","16.17571","8.287494",,,,
,,,,"194.12","3700.504","16.17655","8.288701",,,,
,,,,"194.13","3700.549","16.1774","8.289528",,,,
,,,,"194.14","3700.625","16.17824","8.290291",,,,
,,,,"194.15","3700.72","16.17908","8.291499",,,,
,,,,"194.16","3700.813","16.17991","8.291881",,,,
,,,,"194.17","3700.886","16.18074","8.292262",,,,
,,,,"194.18","3700.933","16.18156","8.292706",,,,
,,,,"194.19","3700.969","16.18239","8.292706",,,,
,,,,"194.2","3701.013","16.1832","8.293088",,,,
,,,,"194.21","3701.057","16.18402","8.293469",,,,
,,,,"194.22","3701.096","16.18486","8.293469",,,,
,,,,"194.23","3701.115","16.18572","8.293469",,,,
,,,,"194.24","3701.118","16.18657","8.293088",,,,
,,,,"194.25","3701.131","16.18741","8.293851",,,,
,,,,"194.26","3701.175","16.18824","8.294678",,,,
,,,,"194.27","3701.27","16.18906","8.295441",,,,
,,,,"194.28","3701.401","16.18989","8.296649",,,,
,,,,"194.29","3701.528","16.19071","8.298238",,,,
,,,,"194.3","3701.598","16.19156","8.301417",,,,
,,,,"194.31","3701.611","16.1924","8.302625",,,,
,,,,"194.32","3701.598","16.19324","8.303833",,,,
,,,,"194.33","3701.636","16.19407","8.303833",,,,
,,,,"194.34","3701.731","16.19491","8.303833",,,,
,,,,"194.35","3701.846","16.19575","8.304214",,,,
,,,,"194.36","3701.941","16.19659","8.305423",,,,
,,,,"194.37","3702.024","16.19741","8.305423",,,,
,,,,"194.38","3702.103","16.19824","8.305423",,,,
,,,,"194.39","3702.189","16.19905","8.305804",,,,
,,,,"194.4","3702.262","16.19989","8.305804",,,,
,,,,"194.41","3702.307","16.20071","8.306249",,,,
,,,,"194.42","3702.316","16.20155","8.308601",,,,
,,,,"194.43","3702.307","16.2024","8.309428",,,,
,,,,"194.44","3702.281","16.20325","8.309428",,,,
,,,,"194.45","3702.272","16.20407","8.309428",,,,
,,,,"194.46","3702.323","16.20491","8.308601",,,,
,,,,"194.47","3702.434","16.20574","8.30822",,,,
,,,,"194.48","3702.548","16.20656","8.309428",,,,
,,,,"194.49","3702.609","16.20737","8.310191",,,,
,,,,"194.5","3702.615","16.20823","8.310573",,,,
,,,,"194.51","3702.631","16.20905","8.312225",,,,
,,,,"194.52","3702.685","16.20989","8.312225",,,,
,,,,"194.53","3702.771","16.21072","8.312988",,,,
,,,,"194.54","3702.863","16.21156","8.31337",,,,
,,,,"194.55","3702.949","16.2124","8.313815",,,,
,,,,"194.56","3703.012","16.21322","8.313815",,,,
,,,,"194.57","3703.063","16.21405","8.313815",,,,
,,,,"194.58","3703.13","16.21489","8.314578",,,,
,,,,"194.59","3703.206","16.21571","8.315404",,,,
,,,,"194.6","3703.27","16.21654","8.317375",,,,
,,,,"194.61","3703.311","16.21735","8.318138",,,,
,,,,"194.62","3703.337","16.2182","8.318965",,,,
,,,,"194.63","3703.346","16.21905","8.318965",,,,
,,,,"194.64","3703.346","16.2199","8.318965",,,,
,,,,"194.65","3703.368","16.22074","8.318965",,,,
,,,,"194.66","3703.423","16.22157","8.318965",,,,
,,,,"194.67","3703.518","16.2224","8.320172",,,,
,,,,"194.68","3703.639","16.22321","8.320554",,,,
,,,,"194.69","3703.756","16.22405","8.322144",,,,
,,,,"194.7","3703.826","16.22489","8.321762",,,,
,,,,"194.71","3703.842","16.22573","8.321762",,,,
,,,,"194.72","3703.849","16.22655","8.323352",,,,
,,,,"194.73","3703.909","16.2274","8.323352",,,,
,,,,"194.74","3704.023","16.22824","8.323733",,,,
,,,,"194.75","3704.144","16.22907","8.324559",,,,
,,,,"194.76","3704.22","16.2299","8.324559",,,,
,,,,"194.77","3704.265","16.23072","8.324941",,,,
,,,,"194.78","3704.313","16.23155","8.325704",,,,
,,,,"194.79","3704.357","16.23237","8.32653",,,,
,,,,"194.8","3704.389","16.2332","8.326912",,,,
,,,,"194.81","3704.414","16.23402","8.327357",,,,
,,,,"194.82","3704.453","16.23487","8.327357",,,,
,,,,"194.83","3704.513","16.23573","8.32812",,,,
,,,,"194.84","3704.57","16.23657","8.328946",,,,
,,,,"194.85","3704.612","16.23741","8.329328",,,,
,,,,"194.86","3704.672","16.23825","8.329328",,,,
,,,,"194.87","3704.777","16.23907","8.329328",,,,
,,,,"194.88","3704.898","16.2399","8.330091",,,,
,,,,"194.89","3704.999","16.24072","8.330536",,,,
,,,,"194.9","3705.05","16.24158","8.331299",,,,
,,,,"194.91","3705.069","16.2424","8.33168",,,,
,,,,"194.92","3705.069","16.24324","8.33327",,,,
,,,,"194.93","3705.101","16.24407","8.334096",,,,
,,,,"194.94","3705.177","16.24492","8.334923",,,,
,,,,"194.95","3705.282","16.24576","8.336067",,,,
,,,,"194.96","3705.368","16.24657","8.336513",,,,
,,,,"194.97","3705.438","16.2474","8.336513",,,,
,,,,"194.98","3705.505","16.24824","8.336513",,,,
