Brut 1,,,Brut 2,,,Recuit,,,Recuit test 250°C,,,Etiré test amb,,,Etiré test 250°C,,
Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse,Temps,Force,Course_Traverse
sec,N,mm,sec,N,mm,sec,N,mm,sec,N,mm,sec,N,mm,sec,N,mm
,,,,,,17.05,495.8725,1.420712,17.05,337.5912,1.420712,,,,17.05,201.5845,1.420738
,,,,,,17.06,495.8566,1.42155,17.06,337.6134,1.42155,,,,17.06,201.5781,1.421562
,,,,,,17.07,495.8471,1.422387,17.07,337.6516,1.4224,,,,17.07,201.5495,1.422387
,,,,,,17.08,495.8375,1.423225,17.08,337.677,1.423225,,,,17.08,201.5781,1.423225
,,,,,,17.09,495.828,1.424075,17.09,337.6865,1.42405,,,,17.09,201.6513,1.424075
,,,,,,17.1,495.8344,1.424912,17.1,337.7279,1.424887,,,,17.1,201.664,1.424912
,,,,,,17.11,495.8566,1.42575,17.11,337.7851,1.4257,,,,17.11,201.6449,1.42575
,,,,,,17.12,495.8947,1.426575,17.12,337.8042,1.42655,,,,17.12,201.6608,1.426587
,,,,,,17.13,495.9234,1.4274,17.13,337.7978,1.427387,,,,17.13,201.7021,1.427425
,,,,,,17.14,495.9393,1.428213,17.14,337.7978,1.428213,,,,17.14,201.6862,1.428275
,,,,,,17.15,495.9393,1.42905,17.15,337.8201,1.42905,,,,17.15,201.6354,1.4291
,,,,,,17.16,495.9234,1.429862,17.16,337.8455,1.429887,,,,17.16,201.6354,1.429925
,,,,,,17.17,495.9138,1.4307,17.17,337.8836,1.430737,,,,17.17,201.6544,1.43075
,,,,,,17.18,495.8979,1.431538,17.18,337.9345,1.431562,,,,17.18,201.6195,1.431562
,,,,,,17.19,495.8725,1.432387,17.19,337.9854,1.4324,,,,17.19,201.5527,1.432387
,,,,,,17.2,495.8471,1.433237,17.2,338.0267,1.433225,,,,17.2,201.5654,1.433213
,,,,,,17.21,495.8439,1.434062,17.21,338.0553,1.434062,,,,17.21,201.6354,1.434062
,,,,,,17.22,495.8693,1.4349,17.22,338.0807,1.434887,,,,17.22,201.6544,1.434912
,,,,,,17.23,495.9043,1.435712,17.23,338.1125,1.4357,,,,17.23,201.6163,1.435762
,,,,,,17.24,495.9297,1.436538,17.24,338.1379,1.436538,,,,17.24,201.6036,1.4366
,,,,,,17.25,495.9456,1.437375,17.25,338.1538,1.437387,,,,17.25,201.6354,1.437425
,,,,,,17.26,495.9456,1.438225,17.26,338.1634,1.438237,,,,17.26,201.629,1.438237
,,,,,,17.27,495.9393,1.43905,17.27,338.1793,1.439075,,,,17.27,201.6004,1.439062
,,,,,,17.28,495.9234,1.439887,17.28,338.1793,1.439912,,,,17.28,201.6258,1.4399
,,,,,,17.29,495.9043,1.440725,17.29,338.1666,1.44075,,,,17.29,201.7021,1.440725
,,,,,,17.3,495.882,1.441562,17.3,338.1888,1.441575,,,,17.3,201.7403,1.44155
,,,,,,17.31,495.8725,1.4424,17.31,338.2492,1.442387,,,,17.31,201.7307,1.4424
,,,,,,17.32,495.8725,1.443225,17.32,338.2937,1.443225,,,,17.32,201.7562,1.443225
,,,,,,17.33,495.8884,1.444062,17.33,338.3192,1.444062,,,,17.33,201.8166,1.444062
,,,,,,17.34,495.9043,1.444875,17.34,338.335,1.444888,,,,17.34,201.807,1.4449
,,,,,,17.35,495.9075,1.4457,17.35,338.3636,1.445725,,,,17.35,201.7053,1.445725
,,,,,,17.36,495.9138,1.446525,17.36,338.3954,1.44655,,,,17.36,201.6449,1.44655
,,,,,,17.37,495.9075,1.447362,17.37,338.4304,1.4474,,,,17.37,201.6862,1.447375
,,,,,,17.38,495.8979,1.4482,17.38,338.4495,1.448225,,,,17.38,201.7371,1.4482
,,,,,,17.39,495.8884,1.449037,17.39,338.4654,1.44905,,,,17.39,201.7403,1.449037
,,,,,,17.4,495.8788,1.449888,17.4,338.4813,1.449875,,,,17.4,201.7562,1.449875
,,,,,,17.41,495.8693,1.450725,17.41,338.4972,1.4507,,,,17.41,201.807,1.450712
,,,,,,17.42,495.8725,1.451562,17.42,338.5226,1.451537,,,,17.42,201.8007,1.451562
,,,,,,17.43,495.8947,1.452387,17.43,338.5417,1.452362,,,,17.43,201.7371,1.4524
,,,,,,17.44,495.8979,1.4532,17.44,338.5607,1.453187,,,,17.44,201.7117,1.45325
,,,,,,17.45,495.8979,1.45405,17.45,338.5862,1.454037,,,,17.45,201.7752,1.454075
,,,,,,17.46,495.8979,1.454875,17.46,338.6275,1.454888,,,,17.46,201.8166,1.4549
,,,,,,17.47,495.8979,1.4557,17.47,338.6625,1.455725,,,,17.47,201.772,1.455725
,,,,,,17.48,495.882,1.456537,17.48,338.6879,1.456563,,,,17.48,201.7371,1.456575
,,,,,,17.49,495.8725,1.457387,17.49,338.7197,1.4574,,,,17.49,201.772,1.457412
,,,,,,17.5,495.8788,1.458225,17.5,338.7737,1.458225,,,,17.5,201.807,1.458237
,,,,,,17.51,495.8947,1.45905,17.51,338.8437,1.45905,,,,17.51,201.7911,1.459075
,,,,,,17.52,495.9202,1.459888,17.52,338.8914,1.459888,,,,17.52,201.8102,1.459912
,,,,,,17.53,495.9297,1.460712,17.53,338.9072,1.460737,,,,17.53,201.8929,1.460737
,,,,,,17.54,495.9297,1.461537,17.54,338.8914,1.461563,,,,17.54,201.9374,1.461575
,,,,,,17.55,495.9234,1.462362,17.55,338.885,1.4624,,,,17.55,201.8992,1.462412
,,,,,,17.56,495.9202,1.463187,17.56,338.92,1.463237,,,,17.56,201.8674,1.463237
,,,,,,17.57,495.9202,1.464025,17.57,338.9772,1.464075,,,,17.57,201.8992,1.464062
,,,,,,17.58,495.9075,1.464862,17.58,339.0217,1.4649,,,,17.58,201.9215,1.464887
,,,,,,17.59,495.8947,1.465725,17.59,339.0566,1.465725,,,,17.59,201.8833,1.4657
,,,,,,17.6,495.8884,1.466563,17.6,339.1139,1.46655,,,,17.6,201.8579,1.466537
,,,,,,17.61,495.9138,1.4674,17.61,339.1679,1.467375,,,,17.61,201.9278,1.467387
,,,,,,17.62,495.9551,1.468238,17.62,339.1997,1.4682,,,,17.62,201.9882,1.468225
,,,,,,17.63,495.9806,1.46905,17.63,339.2029,1.469025,,,,17.63,201.9532,1.469075
,,,,,,17.64,495.9838,1.469875,17.64,339.2092,1.46985,,,,17.64,201.9024,1.469912
,,,,,,17.65,495.9838,1.4707,17.65,339.2251,1.470688,,,,17.65,201.9278,1.47075
,,,,,,17.66,495.9742,1.471563,17.66,339.2379,1.471525,,,,17.66,201.985,1.471587
,,,,,,17.67,495.9488,1.472387,17.67,339.2633,1.472375,,,,17.67,201.9787,1.4724
,,,,,,17.68,495.9329,1.473225,17.68,339.2951,1.473212,,,,17.68,201.9596,1.473238
,,,,,,17.69,495.9297,1.474062,17.69,339.3141,1.47405,,,,17.69,202.0073,1.474075
,,,,,,17.7,495.9393,1.4749,17.7,339.3396,1.474875,,,,17.7,202.0486,1.4749
,,,,,,17.71,495.9329,1.475737,17.71,339.4,1.4757,,,,17.71,202.0041,1.47575
,,,,,,17.72,495.9297,1.476575,17.72,339.4763,1.47655,,,,17.72,201.9437,1.476587
,,,,,,17.73,495.9456,1.4774,17.73,339.5367,1.477387,,,,17.73,201.9691,1.477425
,,,,,,17.74,495.9742,1.478225,17.74,339.5621,1.478225,,,,17.74,202.0295,1.47825
,,,,,,17.75,495.9933,1.47905,17.75,339.5685,1.479062,,,,17.75,202.0137,1.479087
,,,,,,17.76,496.006,1.479875,17.76,339.5971,1.4799,,,,17.76,201.9787,1.4799
,,,,,,17.77,496.0156,1.4807,17.77,339.6575,1.480737,,,,17.77,202.0295,1.480725
,,,,,,17.78,496.0314,1.48155,17.78,339.7179,1.481575,,,,17.78,202.1249,1.48155
,,,,,,17.79,496.0187,1.4824,17.79,339.7687,1.482412,,,,17.79,202.144,1.482363
,,,,,,17.8,495.9997,1.483238,17.8,339.8164,1.483238,,,,17.8,202.109,1.4832
,,,,,,17.81,496.006,1.484087,17.81,339.8355,1.48405,,,,17.81,202.1058,1.484038
,,,,,,17.82,496.041,1.484913,17.82,339.8355,1.484875,,,,17.82,202.1313,1.484887
,,,,,,17.83,496.076,1.48575,17.83,339.8419,1.4857,,,,17.83,202.1058,1.485737
,,,,,,17.84,496.0855,1.486562,17.84,339.8546,1.486525,,,,17.84,202.0582,1.486562
,,,,,,17.85,496.1014,1.4874,17.85,339.8768,1.487363,,,,17.85,202.0804,1.4874
,,,,,,17.86,496.1268,1.488238,17.86,339.8864,1.488212,,,,17.86,202.144,1.488225
,,,,,,17.87,496.1459,1.489062,17.87,339.9118,1.489062,,,,17.87,202.1408,1.48905
,,,,,,17.88,496.1523,1.489887,17.88,339.9626,1.489887,,,,17.88,202.0804,1.489887
,,,,,,17.89,496.1364,1.490725,17.89,340.0167,1.490712,,,,17.89,202.0931,1.490737
,,,,,,17.9,496.1173,1.491562,17.9,340.0644,1.49155,,,,17.9,202.1853,1.491562
,,,,,,17.91,496.1014,1.492387,17.91,340.093,1.492362,,,,17.91,202.2171,1.4924
,,,,,,17.92,496.095,1.493225,17.92,340.1343,1.493212,,,,17.92,202.1694,1.49325
,,,,,,17.93,496.095,1.49405,17.93,340.1852,1.494038,,,,17.93,202.1503,1.494075
,,,,,,17.94,496.1014,1.494875,17.94,340.2297,1.494875,,,,17.94,202.2044,1.494913
,,,,,,17.95,496.1173,1.495687,17.95,340.2646,1.495725,,,,17.95,202.2298,1.495737
,,,,,,17.96,496.1364,1.496512,17.96,340.306,1.49655,,,,17.96,202.1853,1.496562
,,,,,,17.97,496.1268,1.497337,17.97,340.3505,1.4974,,,,17.97,202.1662,1.497387
,,,,,,17.98,496.095,1.498175,17.98,340.4013,1.498225,,,,17.98,202.2171,1.498212
,,,,,,17.99,496.0696,1.499025,17.99,340.4458,1.499062,,,,17.99,202.2457,1.499038
,,,,,,18,496.0664,1.499887,18,340.4776,1.499887,,,,18,202.2012,1.499862
,,,,,,18.01,496.0696,1.500725,18.01,340.4935,1.500713,,,,18.01,202.1758,1.5007
,,,,,,18.02,496.0791,1.50155,18.02,340.5031,1.501525,,,,18.02,202.2362,1.501537
,,,,,,18.03,496.1205,1.502387,18.03,340.5221,1.502362,,,,18.03,202.3029,1.502387
,,,,,,18.04,496.1649,1.5032,18.04,340.5475,1.5032,,,,18.04,202.2966,1.503225
,,,,,,18.05,496.2126,1.504037,18.05,340.573,1.504037,,,,18.05,202.2775,1.504062
,,,,,,18.06,496.2476,1.504887,18.06,340.5825,1.504875,,,,18.06,202.3029,1.5049
,,,,,,18.07,496.2476,1.505725,18.07,340.5984,1.505725,,,,18.07,202.3061,1.505725
,,,,,,18.08,496.2222,1.506562,18.08,340.6238,1.50655,,,,18.08,202.268,1.506562
,,,,,,18.09,496.1904,1.5074,18.09,340.6493,1.507388,,,,18.09,202.2807,1.5074
,,,,,,18.1,496.1777,1.50825,18.1,340.6779,1.508212,,,,18.1,202.3824,1.508225
,,,,,,18.11,496.2031,1.509075,18.11,340.7192,1.509037,,,,18.11,202.4396,1.509075
,,,,,,18.12,496.2508,1.509912,18.12,340.7764,1.509887,,,,18.12,202.3919,1.509912
,,,,,,18.13,496.2985,1.510737,18.13,340.84,1.510713,,,,18.13,202.3538,1.510762
,,,,,,18.14,496.3175,1.51155,18.14,340.8877,1.511537,,,,18.14,202.3919,1.511588
,,,,,,18.15,496.3144,1.512375,18.15,340.9163,1.512375,,,,18.15,202.4523,1.512425
,,,,,,18.16,496.3016,1.5132,18.16,340.9322,1.513212,,,,18.16,202.4523,1.51325
,,,,,,18.17,496.3016,1.514025,18.17,340.9354,1.51405,,,,18.17,202.4428,1.514062
,,,,,,18.18,496.3175,1.514862,18.18,340.9417,1.514887,,,,18.18,202.4746,1.514887
,,,,,,18.19,496.3271,1.515712,18.19,340.9608,1.515712,,,,18.19,202.4873,1.515712
,,,,,,18.2,496.3144,1.516562,18.2,341.0085,1.51655,,,,18.2,202.4396,1.516537
,,,,,,18.21,496.2921,1.517388,18.21,341.053,1.517375,,,,18.21,202.3919,1.517375
,,,,,,18.22,496.2826,1.518225,18.22,341.0848,1.5182,,,,18.22,202.4428,1.518225
,,,,,,18.23,496.308,1.51905,18.23,341.1102,1.519025,,,,18.23,202.5127,1.519075
,,,,,,18.24,496.3493,1.519875,18.24,341.1579,1.519862,,,,18.24,202.5032,1.519912
,,,,,,18.25,496.3843,1.520712,18.25,341.2247,1.5207,,,,18.25,202.4682,1.520737
,,,,,,18.26,496.3938,1.52155,18.26,341.2755,1.52155,,,,18.26,202.5,1.521562
,,,,,,18.27,496.3621,1.522388,18.27,341.2914,1.522388,,,,18.27,202.5541,1.522388
,,,,,,18.28,496.3271,1.523237,18.28,341.2819,1.523237,,,,18.28,202.5509,1.523212
,,,,,,18.29,496.3175,1.524075,18.29,341.266,1.524063,,,,18.29,202.535,1.524063
,,,,,,18.3,496.3239,1.524912,18.3,341.2755,1.524887,,,,18.3,202.589,1.5249
,,,,,,18.31,496.343,1.525737,18.31,341.3296,1.525712,,,,18.31,202.6717,1.525737
,,,,,,18.32,496.3843,1.526575,18.32,341.4059,1.52655,,,,18.32,202.6749,1.526575
,,,,,,18.33,496.4352,1.527412,18.33,341.4726,1.527387,,,,18.33,202.6367,1.527412
,,,,,,18.34,496.4606,1.528237,18.34,341.4917,1.528225,,,,18.34,202.6494,1.52825
,,,,,,18.35,496.4542,1.52905,18.35,341.479,1.529063,,,,18.35,202.6908,1.529087
,,,,,,18.36,496.4447,1.529875,18.36,341.4822,1.5299,,,,18.36,202.659,1.529912
,,,,,,18.37,496.4352,1.530712,18.37,341.5267,1.530738,,,,18.37,202.5859,1.530738
,,,,,,18.38,496.4352,1.53155,18.38,341.5998,1.531575,,,,18.38,202.5731,1.53155
,,,,,,18.39,496.4352,1.5324,18.39,341.6634,1.5324,,,,18.39,202.624,1.532387
,,,,,,18.4,496.4447,1.533237,18.4,341.7206,1.533225,,,,18.4,202.6463,1.533225
,,,,,,18.41,496.4638,1.534075,18.41,341.7651,1.53405,,,,18.41,202.6463,1.534063
,,,,,,18.42,496.486,1.534912,18.42,341.7905,1.534875,,,,18.42,202.6844,1.534912
,,,,,,18.43,496.4956,1.535725,18.43,341.7969,1.5357,,,,18.43,202.7353,1.535762
,,,,,,18.44,496.5146,1.53655,18.44,341.8064,1.536525,,,,18.44,202.7162,1.5366
,,,,,,18.45,496.5337,1.537375,18.45,341.8223,1.537387,,,,18.45,202.6558,1.537425
,,,,,,18.46,496.556,1.538212,18.46,341.8318,1.538237,,,,18.46,202.6717,1.53825
,,,,,,18.47,496.5496,1.539037,18.47,341.8477,1.539075,,,,18.47,202.7416,1.539063
,,,,,,18.48,496.521,1.539875,18.48,341.8763,1.539925,,,,18.48,202.7671,1.5399
,,,,,,18.49,496.4987,1.540712,18.49,341.9177,1.54075,,,,18.49,202.7416,1.540738
,,,,,,18.5,496.4987,1.54155,18.5,341.959,1.541575,,,,18.5,202.7607,1.541562
,,,,,,18.51,496.5083,1.542387,18.51,342.0035,1.542387,,,,18.51,202.8116,1.5424
,,,,,,18.52,496.5083,1.543212,18.52,342.048,1.543225,,,,18.52,202.7957,1.543237
,,,,,,18.53,496.5146,1.54405,18.53,342.0734,1.544062,,,,18.53,202.7448,1.544062
,,,,,,18.54,496.5242,1.544863,18.54,342.0639,1.5449,,,,18.54,202.7607,1.5449
,,,,,,18.55,496.556,1.5457,18.55,342.0448,1.545738,,,,18.55,202.8306,1.545725
,,,,,,18.56,496.5909,1.546525,18.56,342.0385,1.546562,,,,18.56,202.837,1.546562
,,,,,,18.57,496.6164,1.54735,18.57,342.0639,1.5474,,,,18.57,202.7766,1.547387
,,,,,,18.58,496.61,1.5482,18.58,342.0925,1.548225,,,,18.58,202.7766,1.548212
,,,,,,18.59,496.5846,1.54905,18.59,342.1339,1.54905,,,,18.59,202.8465,1.549037
,,,,,,18.6,496.575,1.5499,18.6,342.1815,1.549875,,,,18.6,202.872,1.549863
,,,,,,18.61,496.6005,1.550738,18.61,342.2165,1.5507,,,,18.61,202.8179,1.550712
,,,,,,18.62,496.6418,1.551575,18.62,342.2165,1.551525,,,,18.62,202.8116,1.551562
,,,,,,18.63,496.6768,1.552387,18.63,342.2038,1.55235,,,,18.63,202.8974,1.5524
,,,,,,18.64,496.7022,1.553212,18.64,342.2197,1.553175,,,,18.64,202.9419,1.553262
,,,,,,18.65,496.7213,1.55405,18.65,342.2419,1.554025,,,,18.65,202.8974,1.554088
,,,,,,18.66,496.7531,1.554887,18.66,342.2451,1.554875,,,,18.66,202.872,1.554912
,,,,,,18.67,496.7817,1.555725,18.67,342.2356,1.555712,,,,18.67,202.9387,1.555737
,,,,,,18.68,496.7912,1.556562,18.68,342.2292,1.55655,,,,18.68,202.9896,1.556575
,,,,,,18.69,496.7785,1.557387,18.69,342.2515,1.557375,,,,18.69,202.9641,1.557413
,,,,,,18.7,496.7785,1.558225,18.7,342.296,1.558213,,,,18.7,202.9546,1.55825
,,,,,,18.71,496.8039,1.55905,18.71,342.3627,1.559037,,,,18.71,203.0277,1.559088
,,,,,,18.72,496.8325,1.559887,18.72,342.4326,1.559887,,,,18.72,203.0913,1.559925
,,,,,,18.73,496.8643,1.560712,18.73,342.4867,1.560725,,,,18.73,203.0532,1.56075
,,,,,,18.74,496.8897,1.561538,18.74,342.5344,1.561562,,,,18.74,203.0246,1.561587
,,,,,,18.75,496.9025,1.562375,18.75,342.563,1.5624,,,,18.75,203.0595,1.562413
,,,,,,18.76,496.9025,1.5632,18.76,342.5852,1.563237,,,,18.76,203.0786,1.563237
,,,,,,18.77,496.8929,1.564025,18.77,342.5884,1.564075,,,,18.77,203.0277,1.56405
,,,,,,18.78,496.8897,1.564862,18.78,342.598,1.564912,,,,18.78,203.0055,1.564875
,,,,,,18.79,496.8993,1.565712,18.79,342.6139,1.56575,,,,18.79,203.0595,1.565687
,,,,,,18.8,496.9184,1.566562,18.8,342.6393,1.566575,,,,18.8,203.0945,1.566512
,,,,,,18.81,496.9343,1.5674,18.81,342.6711,1.567387,,,,18.81,203.0659,1.567362
,,,,,,18.82,496.9597,1.568237,18.82,342.6997,1.568213,,,,18.82,203.0659,1.568213
,,,,,,18.83,496.9947,1.569062,18.83,342.7251,1.569025,,,,18.83,203.1517,1.56905
,,,,,,18.84,497.036,1.569888,18.84,342.7346,1.56985,,,,18.84,203.2121,1.569888
,,,,,,18.85,497.0646,1.570712,18.85,342.7251,1.570687,,,,18.85,203.1644,1.570725
,,,,,,18.86,497.0805,1.571575,18.86,342.6997,1.571537,,,,18.86,203.1358,1.57155
,,,,,,18.87,497.0805,1.5724,18.87,342.6806,1.572387,,,,18.87,203.2057,1.572375
,,,,,,18.88,497.071,1.573237,18.88,342.6838,1.573225,,,,18.88,203.2725,1.573225
,,,,,,18.89,497.0741,1.574075,18.89,342.7219,1.57405,,,,18.89,203.2312,1.574062
,,,,,,18.9,497.09,1.574912,18.9,342.7696,1.574875,,,,18.9,203.1612,1.5749
,,,,,,18.91,497.0964,1.57575,18.91,342.8205,1.5757,,,,18.91,203.1644,1.57575
,,,,,,18.92,497.1059,1.576587,18.92,342.8682,1.57655,,,,18.92,203.1962,1.576587
,,,,,,18.93,497.1313,1.5774,18.93,342.9031,1.577375,,,,18.93,203.1708,1.577425
,,,,,,18.94,497.1409,1.578225,18.94,342.9222,1.578212,,,,18.94,203.1517,1.578262
,,,,,,18.95,497.125,1.579037,18.95,342.9286,1.579062,,,,18.95,203.2312,1.579087
,,,,,,18.96,497.1123,1.579862,18.96,342.9445,1.5799,,,,18.96,203.3424,1.579912
,,,,,,18.97,497.125,1.580687,18.97,342.989,1.580737,,,,18.97,203.3742,1.580737
,,,,,,18.98,497.1409,1.581525,18.98,343.0303,1.581575,,,,18.98,203.352,1.581563
,,,,,,18.99,497.1504,1.582387,18.99,343.0526,1.582412,,,,18.99,203.3774,1.582387
,,,,,,19,497.1504,1.583225,19,343.0844,1.583237,,,,19,203.4028,1.5832
,,,,,,19.01,497.16,1.584075,19.01,343.1447,1.584062,,,,19.01,203.3583,1.58405
,,,,,,19.02,497.1854,1.5849,19.02,343.2147,1.584875,,,,19.02,203.2916,1.584888
,,,,,,19.03,497.2235,1.585725,19.03,343.256,1.585712,,,,19.03,203.3075,1.585737
,,,,,,19.04,497.2585,1.58655,19.04,343.2496,1.586537,,,,19.04,203.352,1.586563
,,,,,,19.05,497.2871,1.587387,19.05,343.2369,1.587387,,,,19.05,203.3329,1.5874
,,,,,,19.06,497.3094,1.588212,19.06,343.2369,1.588237,,,,19.06,203.3011,1.588237
,,,,,,19.07,497.303,1.58905,19.07,343.2465,1.589075,,,,19.07,203.3424,1.58905
,,,,,,19.08,497.2935,1.5899,19.08,343.2496,1.5899,,,,19.08,203.3933,1.5899
,,,,,,19.09,497.2871,1.590737,19.09,343.2655,1.590725,,,,19.09,203.3679,1.590725
,,,,,,19.1,497.2935,1.591575,19.1,343.3005,1.59155,,,,19.1,203.3488,1.591563
,,,,,,19.11,497.2967,1.5924,19.11,343.3355,1.592362,,,,19.11,203.4028,1.5924
,,,,,,19.12,497.3126,1.593225,19.12,343.3609,1.593212,,,,19.12,203.4823,1.593238
,,,,,,19.13,497.3348,1.59405,19.13,343.3831,1.594037,,,,19.13,203.495,1.594075
,,,,,,19.14,497.3698,1.594875,19.14,343.3831,1.594862,,,,19.14,203.4728,1.594912
,,,,,,19.15,497.3952,1.595688,19.15,343.3609,1.5957,,,,19.15,203.5077,1.59575
,,,,,,19.16,497.4079,1.596525,19.16,343.3418,1.596537,,,,19.16,203.565,1.596575
,,,,,,19.17,497.4143,1.597363,19.17,343.3609,1.597375,,,,19.17,203.5586,1.597387
,,,,,,19.18,497.4079,1.5982,19.18,343.4245,1.598212,,,,19.18,203.5141,1.598212
,,,,,,19.19,497.3825,1.599037,19.19,343.4849,1.599037,,,,19.19,203.53,1.599037
,,,,,,19.2,497.3571,1.599887,19.2,343.504,1.599875,,,,19.2,203.584,1.599862
,,,,,,19.21,497.3571,1.600725,19.21,343.5103,1.6007,,,,19.21,203.584,1.600712
,,,,,,19.22,497.3952,1.60155,19.22,343.5198,1.601525,,,,19.22,203.5332,1.601563
,,,,,,19.23,497.4651,1.602375,19.23,343.5326,1.602363,,,,19.23,203.5332,1.6024
,,,,,,19.24,497.5287,1.6032,19.24,343.558,1.603187,,,,19.24,203.5904,1.603238
,,,,,,19.25,497.57,1.604037,19.25,343.6057,1.604025,,,,19.25,203.5936,1.604075
,,,,,,19.26,497.6018,1.6049,19.26,343.6597,1.604875,,,,19.26,203.565,1.6049
,,,,,,19.27,497.6177,1.605725,19.27,343.6852,1.605725,,,,19.27,203.6063,1.605712
,,,,,,19.28,497.6177,1.606562,19.28,343.6693,1.606562,,,,19.28,203.7048,1.606562
,,,,,,19.29,497.5955,1.6074,19.29,343.6597,1.6074,,,,19.29,203.7271,1.607387
,,,,,,19.3,497.5764,1.608238,19.3,343.7074,1.608225,,,,19.3,203.6572,1.608212
,,,,,,19.31,497.5669,1.609075,19.31,343.771,1.60905,,,,19.31,203.6349,1.609062
,,,,,,19.32,497.5796,1.6099,19.32,343.8123,1.609887,,,,19.32,203.7112,1.6099
,,,,,,19.33,497.6273,1.610737,19.33,343.8282,1.610712,,,,19.33,203.7525,1.610737
,,,,,,19.34,497.6972,1.611562,19.34,343.8473,1.61155,,,,19.34,203.7303,1.611575
,,,,,,19.35,497.748,1.612375,19.35,343.8663,1.612387,,,,19.35,203.7462,1.6124
,,,,,,19.36,497.7639,1.6132,19.36,343.8886,1.613212,,,,19.36,203.8129,1.613225
,,,,,,19.37,497.7417,1.614025,19.37,343.9077,1.614062,,,,19.37,203.8224,1.61405
,,,,,,19.38,497.7067,1.614862,19.38,343.9236,1.614887,,,,19.38,203.7525,1.614887
,,,,,,19.39,497.6781,1.615712,19.39,343.9426,1.615725,,,,19.39,203.7303,1.615712
,,,,,,19.4,497.6622,1.61655,19.4,343.9744,1.61655,,,,19.4,203.797,1.616537
,,,,,,19.41,497.6718,1.617387,19.41,344.0126,1.617362,,,,19.41,203.8415,1.617375
,,,,,,19.42,497.6908,1.618225,19.42,344.0507,1.6182,,,,19.42,203.8161,1.618237
,,,,,,19.43,497.7226,1.61905,19.43,344.0634,1.619025,,,,19.43,203.8161,1.619075
,,,,,,19.44,497.7417,1.619875,19.44,344.0698,1.61985,,,,19.44,203.8892,1.619913
,,,,,,19.45,497.7576,1.6207,19.45,344.0889,1.6207,,,,19.45,203.9401,1.62075
,,,,,,19.46,497.7735,1.621537,19.46,344.1207,1.62155,,,,19.46,203.9146,1.621575
,,,,,,19.47,497.7894,1.622375,19.47,344.1461,1.6224,,,,19.47,203.9019,1.6224
,,,,,,19.48,497.8243,1.623212,19.48,344.1747,1.623237,,,,19.48,203.9623,1.623237
,,,,,,19.49,497.8625,1.62405,19.49,344.2097,1.624062,,,,19.49,204.0005,1.624075
,,,,,,19.5,497.8975,1.624887,19.5,344.2574,1.6249,,,,19.5,203.9592,1.624913
,,,,,,19.51,497.9197,1.625725,19.51,344.2955,1.625713,,,,19.51,203.9496,1.62575
,,,,,,19.52,497.9229,1.626562,19.52,344.3336,1.62655,,,,19.52,204.0259,1.626588
,,,,,,19.53,497.9483,1.627387,19.53,344.3718,1.6274,,,,19.53,204.0736,1.627425
,,,,,,19.54,497.9865,1.628212,19.54,344.4131,1.628237,,,,19.54,204.0291,1.62825
,,,,,,19.55,498.0215,1.629037,19.55,344.4449,1.629075,,,,19.55,203.9782,1.629075
,,,,,,19.56,498.0341,1.629862,19.56,344.4576,1.629912,,,,19.56,204.0195,1.629912
,,,,,,19.57,498.0469,1.630687,19.57,344.4735,1.63075,,,,19.57,204.0482,1.630737
,,,,,,19.58,498.0564,1.631537,19.58,344.499,1.631575,,,,19.58,204.0036,1.631562
,,,,,,19.59,498.0564,1.6324,19.59,344.5403,1.6324,,,,19.59,203.9623,1.632387
,,,,,,19.6,498.0341,1.633237,19.6,344.5657,1.633225,,,,19.6,204.0132,1.633212
,,,,,,19.61,498.0246,1.634075,19.61,344.5943,1.634062,,,,19.61,204.0736,1.63405
,,,,,,19.62,498.0341,1.6349,19.62,344.642,1.634875,,,,19.62,204.0641,1.6349
,,,,,,19.63,498.0659,1.635725,19.63,344.696,1.635687,,,,19.63,204.0609,1.63575
,,,,,,19.64,498.1073,1.63655,19.64,344.731,1.636525,,,,19.64,204.1404,1.6366
,,,,,,19.65,498.1422,1.637375,19.65,344.731,1.637375,,,,19.65,204.223,1.637437
,,,,,,19.66,498.1708,1.638225,19.66,344.731,1.638212,,,,19.66,204.2007,1.638263
,,,,,,19.67,498.1963,1.63905,19.67,344.7278,1.639062,,,,19.67,204.1658,1.639075
,,,,,,19.68,498.2122,1.639887,19.68,344.731,1.6399,,,,19.68,204.2166,1.639912
,,,,,,19.69,498.2185,1.640712,19.69,344.7469,1.640725,,,,19.69,204.2834,1.640737
,,,,,,19.7,498.2217,1.641562,19.7,344.7819,1.641562,,,,19.7,204.258,1.641575
,,,,,,19.71,498.2471,1.642388,19.71,344.8168,1.642388,,,,19.71,204.1976,1.6424
,,,,,,19.72,498.2726,1.643212,19.72,344.8423,1.643225,,,,19.72,204.2103,1.64325
,,,,,,19.73,498.2821,1.644037,19.73,344.8582,1.64405,,,,19.73,204.258,1.644075
,,,,,,19.74,498.2726,1.644862,19.74,344.8741,1.644887,,,,19.74,204.2325,1.644912
,,,,,,19.75,498.2789,1.6457,19.75,344.8741,1.645725,,,,19.75,204.1753,1.645725
,,,,,,19.76,498.2917,1.646525,19.76,344.8645,1.646562,,,,19.76,204.1848,1.64655
